id,company_id,sector,emtak,name,phone,email,www
2519,573,Hotellid,55101,"2Korrus OÜ",,argo.suursoho@mail.ee,
4251,2121,Hotellid,55101,"Ammende Hotell OÜ","+372 58867855",sven-erik.volberg@ammende.ee,
6364,4103,Hotellid,55101,"Animar Grupp OÜ","+372 5129464",vlasovets22@gmail.com,
8044,5722,Hotellid,55101,"Antur Grupp OÜ",,arved@olav.ee,
9111,6679,Hotellid,55101,"Aquamarinepirita OÜ","+372 53056977",marina.sangul@gmail.com,
9180,6737,Hotellid,55101,"Aqva Hotels Osaühing",,info@aqvahotels.ee,www.aqvahotels.ee
9222,6773,Hotellid,55101,"Arado Group OÜ",,aradoglobal@gmail.com,
9521,7027,Hotellid,55101,"Arcatea Hotels OÜ",,info@arcatea.eu,
9919,7377,Hotellid,55101,"Arena OÜ","+372 53011988",kerstiviirlaid@hotmail.com,
10573,7951,Hotellid,55101,"ARIPO OÜ","+372 53309444",repo@saaremaa.ee,
14440,11060,Hotellid,55101,"AS Sokotel","+372 56809606",viru.reservation@sok.fi,www.viru.ee
15021,11491,Hotellid,55101,"AS Wasa",,argo.parn@wasa.ee,www.wasa.ee
15843,12195,Hotellid,55101,"AT Sadama Villa osaühing","+372 56694210",info@sadamavilla.ee,
19667,15497,Hotellid,55101,"Baltic Beach Holding OÜ",,info@hestiahotels.com,https://www.hestiahotels.com/haapsaluspa/
19680,15507,Hotellid,55101,"Baltic beds OÜ","+372 54564127",tplk@hotmail.co.uk,
28687,23457,Hotellid,55101,"BS Apartments OÜ","+372 56257750",baltic1014@gmail.com,
28941,23672,Hotellid,55101,"BUBIS OÜ",,pakomob@gmail.com,
29018,23740,Hotellid,55101,"Buffo Ehitus OÜ",,taveda77@yandex.com,
30368,24932,Hotellid,55101,"Campingud OÜ",,info@staadionihotell.ee,
32168,26519,Hotellid,55101,"Centennial Hospitality OÜ",,michael.pilkington@uhotelsgroup.com,
33483,27704,Hotellid,55101,"Citybox Tallinn OÜ",,tallinn@citybox.ee,
33544,27760,Hotellid,55101,"City Inn OÜ",,igor@findeco.ee,
33631,27835,Hotellid,55101,"Citystudio OÜ",,kristelkalmo@hotmail.com,
33667,27863,Hotellid,55101,"City Yard Inn OÜ",,ivar.skandeberg@gmail.com,
38005,31718,Hotellid,55101,"Cru Grupp OÜ","+372 5030383",tonis.karu@outlook.com,
39165,32747,Hotellid,55101,"Daily Hotels OÜ",,olari@rikas.ee,
46651,39440,Hotellid,55101,"Duco MP OÜ","+372 6994400",movenpick@duco.ee,
46655,39443,Hotellid,55101,"Duco Styles OÜ","+372 6996391",info@duco.ee,
47936,40573,Hotellid,55101,"Economy Hotel OÜ",,invoices@economyhotel.ee,
47972,40606,Hotellid,55101,"Ecopress OÜ","+372 5056013",agu.alikas@gmail.com,
50889,43327,Hotellid,55101,"Eesti Spordiselts Põhjakotkas",,info@pohjakotkas.ee,
51682,44051,Hotellid,55101,"Egnever OÜ",,aimar.suik@gmail.com,
52850,45085,Hotellid,55101,"Ekopuit OÜ","+372 56902344",aleksandri@aleksandri.ee,
53390,45538,Hotellid,55101,"Elda Angels OÜ",,mariatamander@me.com,
55797,47854,Hotellid,55101,"Emajõe Keeltekool OÜ","+372 58167882",signe.laigu@gmail.com,
60601,52109,Hotellid,55101,"ESTMA HPT OÜ","+372 5044408",invest@estma.ee,
60603,52111,Hotellid,55101,"Estmak Management OÜ","+372 6780005",info@estmakcapital.ee,
60984,52448,Hotellid,55101,"Estonia Spa Hotels AS",,andrus@spaestonia.ee,http://www.spaestonia.ee
